#Final resampeld spectrum with mask used for the fit
#
#Milky Way reddening already corrected
#
#Four columns
#1. lambda   2. flux   3. error   4. mask
#
   1777.2000  0.000000e+00  1.000000e+00                     0
   1777.6000  0.000000e+00  1.000000e+00                     0
   1778.0000  0.000000e+00  1.000000e+00                     0
   1778.4000  0.000000e+00  1.000000e+00                     0
   1778.8000  0.000000e+00  1.000000e+00                     0
   1779.2000  0.000000e+00  1.000000e+00                     0
   1779.6000  0.000000e+00  1.000000e+00                     0
   1780.0000  0.000000e+00  1.000000e+00                     0
   1780.4000  0.000000e+00  1.000000e+00                     0
   1780.8000  0.000000e+00  1.000000e+00                     0
   1781.2000  0.000000e+00  1.000000e+00                     0
   1781.6000  0.000000e+00  1.000000e+00                     0
   1782.0000  0.000000e+00  1.000000e+00                     0
   1782.4000  0.000000e+00  1.000000e+00                     0
   1782.8000  0.000000e+00  1.000000e+00                     0
